OrderID,CustomerID,Region,Category,Sales,Quantity,Profit,OrderDate
4668,1006,North,Electronics,916.89,1,1347.06,26-05-2024
4669,4267,East,Furniture,2924.3,9,-184.57,07-03-2024
4670,3468,East,Furniture,4494.45,1,925.73,16-04-2025
4671,2591,North,Furniture,3986.02,2,-81.76,30-05-2024
4672,1832,South,Furniture,4816.51,1,693.65,04-01-2024
4673,4264,North,Electronics,1233.38,8,1074.59,18-01-2024
4674,3606,South,Office Supplies,1900.55,4,88.21,07-06-2025
4675,4219,East,Electronics,2585.24,2,1098.43,12-09-2024
4676,2810,South,Office Supplies,1240.08,7,326.21,23-05-2025
4677,4740,West,Furniture,2030.82,8,837.94,04-02-2024
4678,4273,East,Furniture,2733.94,9,918.67,08-07-2025
4679,4515,North,Office Supplies,1037.56,5,903.27,12-08-2025
4680,1913,North,Furniture,1357.77,3,-168.47,21-05-2025
4681,3011,East,Electronics,711.73,1,58.87,18-11-2024
4682,2442,East,Furniture,3595.57,8,1255.54,28-03-2025
4683,2450,West,Furniture,1871.6,6,1397.73,24-12-2024
4684,4054,East,Furniture,1179.3,5,758.24,21-02-2024
4685,2502,North,Furniture,2585.89,7,814.85,12-06-2025
4686,4546,West,Electronics,434.42,5,1083.55,23-12-2025
4687,1125,North,Office Supplies,4624.69,4,490.38,02-02-2024
4688,3442,South,Furniture,1542.89,5,357.63,23-11-2024
4689,1816,East,Furniture,4443.68,7,1105.94,11-03-2025
4690,3928,South,Electronics,2538.34,6,-151.91,22-02-2025
4691,2829,North,Electronics,4265.74,9,1305.09,17-03-2024
4692,1575,South,Electronics,1310.62,2,549.53,02-08-2025
4693,3372,South,Furniture,958.83,7,657.19,19-02-2024
4694,2415,North,Office Supplies,4262.12,1,878.27,17-03-2025
4695,1929,North,Electronics,1143.33,8,266.46,31-10-2025
4696,4759,East,Electronics,3756.36,4,815.56,16-07-2024
4697,4699,South,Electronics,1788.46,8,978.17,07-04-2025
4698,2463,West,Office Supplies,3766.15,8,0.48,11-01-2025
4699,4275,West,Furniture,4547.47,4,684.8,29-06-2025
4700,4557,North,Furniture,4910.03,4,360.01,11-03-2025
4701,1832,North,Furniture,1863.07,5,747.51,24-12-2025
4702,2054,South,Electronics,1900.88,7,-163.8,28-09-2024
4703,4459,North,Furniture,4908.8,6,1062.56,29-07-2025
4704,2648,West,Electronics,4321.49,1,86.29,03-06-2024
4705,2900,East,Office Supplies,320.95,6,971.96,16-11-2024
4706,2457,East,Office Supplies,2909.9,3,1106.99,25-09-2024
4707,3884,South,Furniture,988.1,9,1079.44,05-07-2025
4708,3973,East,Electronics,4970.66,3,1189.75,08-06-2024
4709,2399,North,Electronics,780.72,9,323.17,18-11-2024
4710,4415,North,Furniture,2840.8,5,1444.09,14-01-2024
4711,1442,North,Office Supplies,3359.47,8,-159.51,10-01-2025
4712,4650,North,Office Supplies,4691.62,9,618.04,29-04-2024
4713,3122,South,Office Supplies,4251.57,9,259.48,09-11-2024
4714,1556,East,Office Supplies,1304.2,7,1057.8,13-12-2024
4715,4843,West,Office Supplies,2905.86,1,1168.88,15-02-2024
4716,4737,East,Furniture,4772.51,8,1198.07,11-12-2024
4717,2178,North,Furniture,3705.01,7,304.74,13-04-2025
4718,4501,West,Furniture,3472.85,4,266.04,16-01-2025
4719,3037,South,Office Supplies,3799.02,6,950.79,13-09-2025
4720,1362,North,Office Supplies,1680.28,2,1377.91,05-01-2025
4721,3495,North,Furniture,3673.34,4,232.15,03-04-2025
4722,2257,West,Furniture,1240.99,8,1348.02,06-08-2024
4723,4634,South,Office Supplies,2197.7,4,805.48,30-04-2024
4724,2841,West,Electronics,4460.65,4,1054.49,15-10-2024
4725,3309,South,Furniture,192.96,4,547.82,26-05-2025
4726,2850,North,Office Supplies,2130.16,9,1171.66,11-07-2025
4727,3172,East,Office Supplies,1407.43,2,1449.84,03-12-2024
4728,1910,North,Furniture,1073.09,7,89.98,15-01-2025
4729,1244,East,Electronics,4209.02,3,455.45,20-05-2025
4730,1541,East,Office Supplies,3512.84,4,1266.18,19-07-2025
4731,3532,South,Furniture,651.9,1,100.34,22-01-2025
4732,3169,West,Office Supplies,2522.87,3,502.04,19-07-2025
4733,3172,South,Office Supplies,2387.84,2,82.4,04-01-2024
4734,2572,North,Office Supplies,798.39,7,902.23,14-08-2025
4735,3217,West,Office Supplies,4018.84,6,205.14,19-07-2024
4736,1123,East,Electronics,1896.7,1,447.36,20-07-2024
4737,4940,East,Furniture,3833.5,8,634.93,12-09-2024
4738,4106,North,Furniture,1041.11,9,305.12,17-07-2024
4739,4158,West,Furniture,1643.86,1,955.83,13-03-2024
4740,3693,North,Furniture,566.34,5,-10.88,18-11-2025
4741,2731,North,Furniture,803.05,7,1295.66,06-08-2024
4742,1785,South,Electronics,4427.6,2,618.28,08-03-2025
4743,3043,North,Office Supplies,634.65,6,773.78,10-02-2025
4744,3248,West,Office Supplies,569.08,8,857.62,02-04-2024
4745,3416,North,Furniture,4707.85,8,-98.54,25-10-2025
4746,1796,West,Office Supplies,3264.93,8,1086.88,20-03-2024
4747,1076,East,Office Supplies,594.49,6,1408.1,26-07-2024
4748,1058,North,Office Supplies,4861.41,6,683.84,01-04-2024
4749,3478,West,Furniture,820.79,3,464.48,15-06-2025
4750,3685,East,Furniture,3855.09,2,1134.15,22-02-2024
4751,2523,West,Electronics,270.77,5,1024.6,23-03-2024
4752,2936,East,Furniture,3160.25,9,906.66,14-03-2024
4753,3156,South,Electronics,2778.85,4,1441.1,13-02-2025
4754,4807,North,Furniture,1119.22,5,789.02,19-03-2025
4755,4055,North,Office Supplies,3251.42,6,222.24,09-05-2024
4756,2301,East,Electronics,3123.56,6,-157.9,02-07-2024
4757,1067,South,Electronics,4011.92,4,570.89,31-07-2025
4758,4140,West,Electronics,4391.78,4,908.95,26-10-2025
4759,4236,South,Furniture,2599.51,8,92.64,30-12-2024
4760,4560,West,Electronics,2502.45,5,-156.2,14-07-2024
4761,3352,West,Furniture,3145.82,5,1345.45,15-01-2024
4762,2932,North,Electronics,3673.12,9,313.31,28-07-2024
4763,3721,East,Furniture,1845.24,4,592.28,14-05-2024
4764,1364,North,Electronics,2572.75,7,-45.18,18-01-2025
4765,4925,North,Office Supplies,2967.01,5,448.74,19-04-2025
4766,1820,North,Office Supplies,4943.05,9,520.41,16-08-2025
4767,2402,West,Electronics,2979.79,8,1334.67,05-08-2025
4768,3390,North,Furniture,1198.51,8,1271.28,18-05-2025
4769,1946,West,Furniture,2981.15,3,121.3,21-04-2025
4770,3946,East,Furniture,4115.55,9,745.31,23-10-2024
4771,2577,West,Office Supplies,4301.28,8,1043.12,16-01-2025
4772,2377,West,Office Supplies,4021.23,3,296.15,19-03-2025
4773,2439,South,Office Supplies,4452.23,1,470.54,14-11-2025
4774,4180,North,Furniture,1740.36,5,1474.3,02-05-2024
4775,4634,North,Furniture,2587.1,4,1091.54,15-10-2024
4776,1761,North,Furniture,3920,8,543.21,28-07-2024
4777,4568,North,Electronics,1395.8,6,707.94,08-05-2025
4778,1340,South,Electronics,1920.75,5,863.83,29-07-2025
4779,3989,South,Electronics,4172.66,9,648.03,24-01-2025
4780,1382,South,Office Supplies,3873.42,6,499.75,03-03-2024
4781,2003,South,Office Supplies,4858.88,3,410.89,12-02-2025
4782,2556,North,Furniture,4980.27,6,87.27,03-06-2025
4783,1299,West,Electronics,1279.65,4,1455.16,01-09-2024
4784,1138,East,Furniture,4512.2,5,-44.6,13-06-2024
4785,1358,South,Electronics,563.13,6,821.74,02-04-2024
4786,1835,West,Electronics,3578.02,9,1431.32,10-10-2024
4787,2522,South,Furniture,1178.49,3,437.38,11-12-2025
4788,4456,North,Furniture,1571.52,1,229.12,03-05-2024
4789,2627,North,Electronics,4736.97,2,1424.39,20-07-2025
4790,2982,West,Electronics,1389.44,8,1162.96,08-07-2024
4791,2303,West,Office Supplies,3398.57,4,913.54,16-10-2025
4792,4708,West,Furniture,972.83,7,840.38,12-11-2024
4793,3530,North,Furniture,557.61,2,412.21,31-08-2025
4794,1908,North,Furniture,1762.65,8,890.24,15-07-2024
4795,2134,East,Furniture,3158.56,9,1032.54,11-10-2024
4796,3913,West,Electronics,1314.93,7,-146.06,15-08-2025
4797,3186,East,Office Supplies,1570.83,1,0.07,18-04-2024
4798,1995,South,Furniture,3572.78,2,335.69,27-07-2024
4799,3482,East,Electronics,603.7,9,349.32,24-04-2024
4800,3556,South,Electronics,2289.83,7,1330.88,20-05-2025
4801,3320,South,Electronics,4714.5,3,963.66,26-11-2024
4802,4170,East,Electronics,2045.16,5,434.96,22-07-2024
4803,4835,West,Electronics,2227.59,1,1175.64,13-12-2025
4804,4921,South,Furniture,3717.2,3,349.43,28-10-2025
4805,3151,West,Furniture,3917.16,4,1484.29,10-11-2024
4806,2237,North,Office Supplies,3871.07,4,1128.75,21-09-2024
4807,2784,South,Furniture,4989.55,7,1174.26,15-10-2024
4808,4735,North,Electronics,450.11,5,243.65,04-08-2025
4809,3809,East,Office Supplies,4913.04,9,46.56,21-11-2025
4810,3834,West,Electronics,4755.93,7,462.22,25-04-2025
4811,1164,East,Electronics,4275.48,2,368.2,10-11-2025
4812,1998,South,Furniture,2325.22,8,1108.71,06-01-2024
4813,4924,North,Electronics,4367.42,2,96.29,05-10-2025
4814,3567,South,Furniture,1182.08,7,696.69,20-05-2024
4815,2307,East,Electronics,3979.11,5,867.93,08-10-2024
4816,3564,West,Office Supplies,1007.67,6,454.78,16-10-2024
4817,1656,West,Electronics,4095.27,4,141.03,23-07-2024
4818,3660,South,Furniture,3111.19,5,1322.63,23-11-2025
4819,3211,South,Electronics,580.35,5,36.03,12-07-2025
4820,2909,North,Furniture,4487.07,7,316.47,27-11-2024
4821,4730,East,Furniture,2931.99,4,1086.16,09-10-2025
4822,3046,South,Office Supplies,3315.62,5,829.03,06-02-2025
4823,3111,North,Furniture,1489.2,4,1042.1,20-08-2024
4824,4162,South,Office Supplies,4371.01,4,1174.9,14-12-2025
4825,2140,West,Office Supplies,2771.48,8,1322.17,01-02-2024
4826,2889,North,Electronics,2163.49,5,317.76,10-07-2024
4827,1266,North,Office Supplies,2717.98,9,606.32,10-02-2025
4828,2845,South,Furniture,3546.23,5,970.13,25-08-2025
4829,2708,East,Furniture,3505.73,8,1151.07,05-08-2025
4830,4630,West,Office Supplies,1852.13,3,782.29,24-10-2024
4831,4211,East,Electronics,1987.77,7,673.37,04-02-2024
4832,3293,North,Office Supplies,2854.97,1,976,07-08-2024
4833,4732,East,Office Supplies,4629.59,5,449.45,11-12-2025
4834,4829,North,Furniture,3752.61,2,1319.3,09-09-2025
4835,3442,East,Electronics,2013.03,8,160.77,27-11-2024
4836,2510,South,Electronics,1751.46,6,1302.81,21-02-2024
4837,1475,East,Electronics,2665.82,5,894.15,17-01-2024
4838,4588,North,Electronics,4362.96,3,821.12,09-01-2024
4839,1976,West,Furniture,142.53,1,598.92,28-06-2024
4840,2207,West,Electronics,3581.38,8,63.07,03-01-2024
4841,2043,West,Electronics,1543.11,5,1270.39,04-10-2024
4842,2960,North,Electronics,1121.15,9,-110.69,24-11-2025
4843,1557,East,Furniture,159.48,7,258.94,15-06-2024
4844,2017,West,Furniture,4493.29,1,-13.5,07-09-2024
4845,4595,West,Electronics,4570.02,1,-18.38,30-09-2024
4846,2605,West,Furniture,400.95,7,463.72,15-08-2025
4847,4600,South,Office Supplies,2656.9,7,72.72,27-01-2024
4848,1882,North,Electronics,847.61,9,788.36,27-04-2024
4849,3194,North,Furniture,3817.57,2,866.17,17-12-2024
4850,1665,North,Electronics,3360.42,7,1299.56,13-07-2024
4851,4375,North,Electronics,1555.94,2,309.44,14-10-2025
4852,3667,North,Furniture,673.11,2,325.6,29-09-2024
4853,2771,South,Office Supplies,4172.98,5,218.83,12-11-2024
4854,3867,East,Electronics,3403.84,9,1129.08,05-02-2025
4855,1863,South,Office Supplies,133.42,9,527.7,12-06-2025
4856,1581,West,Furniture,3176.57,1,739.12,26-11-2025
4857,4070,South,Electronics,4070.45,7,436.85,17-02-2024
4858,1694,North,Furniture,2994.76,3,66.58,16-01-2024
4859,4833,South,Furniture,2181.1,1,-25.7,14-04-2025
4860,2251,North,Furniture,2961.2,2,1276.06,05-12-2025
4861,4173,South,Furniture,3136.59,6,251.32,09-10-2024
4862,2610,North,Electronics,3236.17,2,1400.75,14-01-2024
4863,4488,West,Office Supplies,4838.52,2,1410.4,13-12-2024
4864,2239,North,Office Supplies,975.37,4,614.17,01-01-2025
4865,3454,South,Electronics,3153.16,3,1429.6,15-08-2024
4866,1398,West,Electronics,1021.17,8,-151.57,19-09-2025
4867,2946,South,Office Supplies,1128.79,8,-44.19,07-01-2025
4868,1714,West,Office Supplies,3379.36,6,213.63,24-06-2025
4869,1703,East,Electronics,4588.18,4,155.63,23-06-2025
4870,3808,East,Furniture,879.32,7,229.48,08-02-2025
4871,3546,East,Electronics,4816.08,9,568.9,11-02-2025
4872,4825,South,Office Supplies,1664.92,2,-93.03,11-07-2025
4873,4536,South,Furniture,2017.44,6,744.16,29-02-2024
4874,2714,West,Office Supplies,853.04,7,326.07,21-10-2025
4875,2972,West,Furniture,3117.6,1,-78.37,21-02-2024
4876,4021,West,Office Supplies,3022.46,6,1080.46,29-05-2024
4877,4802,West,Furniture,2267.12,8,910.83,17-10-2025
4878,1081,North,Electronics,2432.85,7,1148.83,22-10-2025
4879,1603,East,Electronics,3152.58,2,1396.7,20-06-2024
4880,2970,North,Furniture,2959.13,2,795.8,13-11-2024
4881,2710,North,Furniture,1933.89,4,1137.42,22-10-2025
4882,3046,North,Electronics,4432.16,5,138.61,07-09-2025
4883,4822,North,Electronics,3371.54,5,497.62,03-05-2025
4884,3819,East,Furniture,1106.49,2,701.12,12-10-2025
4885,1902,North,Furniture,1667.52,7,720.06,23-09-2025
4886,1364,West,Electronics,3960.6,8,1021.17,02-07-2025
4887,1162,South,Office Supplies,612.17,2,1153.1,14-11-2025
4888,4119,West,Electronics,3776.14,4,933.65,03-05-2024
4889,3558,South,Furniture,1858.33,3,-119.68,04-10-2024
4890,4400,West,Furniture,2803.29,4,397.07,30-07-2024
4891,2863,West,Office Supplies,1474.73,5,773.15,06-12-2025
4892,1115,South,Electronics,4933.64,6,663.38,02-03-2025
4893,3988,East,Furniture,4538.62,2,-123.85,03-04-2025
4894,4920,North,Electronics,4649.4,6,1467.08,16-06-2025
4895,3384,West,Furniture,1005.4,9,1425.38,18-10-2025
4896,1880,East,Office Supplies,4224.28,8,1115.4,18-10-2024
4897,3784,North,Electronics,2723.45,1,-105.9,21-05-2024
4898,4935,East,Electronics,3568.51,9,531.35,07-11-2025
4899,1839,East,Office Supplies,1165.77,2,496.61,22-01-2025
4900,3194,North,Furniture,3588.72,1,748.64,07-10-2025
4901,4646,West,Furniture,4579.91,6,-104.92,26-06-2024
4902,4877,East,Electronics,1410.66,1,520.22,25-03-2024
4903,2346,West,Office Supplies,1243.46,6,1088.33,23-07-2024
4904,3490,West,Electronics,611.63,2,1496.61,03-07-2025
4905,3884,West,Electronics,1407.35,7,812.25,30-11-2024
4906,2036,North,Furniture,2725.38,7,1399.04,23-01-2025
4907,1942,South,Furniture,4180.31,4,1497.52,14-06-2024
4908,4565,West,Furniture,1466.12,2,539.13,19-06-2025
4909,2724,South,Furniture,3143.61,7,936.77,13-06-2025
4910,3334,South,Furniture,2449.99,1,162.47,02-11-2025
4911,3767,East,Office Supplies,1514.04,2,608.6,09-08-2024
4912,2137,West,Electronics,2600.76,2,-66.7,05-09-2025
4913,3527,West,Office Supplies,923.02,1,-150.45,23-11-2024
4914,1021,West,Electronics,3233.93,9,1317.96,23-08-2025
4915,4420,South,Furniture,666.75,6,1259.28,31-10-2025
4916,2749,North,Office Supplies,3681.8,3,330.51,22-08-2025
4917,1682,South,Electronics,970.79,6,576.82,17-02-2025
4918,4906,West,Furniture,4990.98,7,639.14,12-05-2024
4919,4637,West,Furniture,4136,3,685.19,27-06-2024
4920,3953,West,Office Supplies,1784.82,4,28.77,15-10-2024
4921,2833,South,Office Supplies,2188.4,1,1117.6,18-09-2025
4922,3367,West,Office Supplies,1370.04,6,391.29,14-12-2024
4923,1125,East,Furniture,3858.86,6,-146.12,13-10-2024
4924,1276,West,Electronics,1965.56,9,950.15,29-12-2024
4925,2999,North,Electronics,3800.41,2,1210.79,23-03-2024
4926,2227,East,Office Supplies,190.17,5,1360.82,24-08-2024
4927,3241,West,Electronics,764.54,5,946.49,13-03-2025
4928,4752,East,Furniture,1888.37,7,125.17,26-08-2024
4929,4735,West,Electronics,633.65,5,802.63,20-03-2025
4930,4618,North,Furniture,3045.53,4,1350,06-03-2024
4931,1695,West,Office Supplies,349.08,2,395.95,21-10-2025
4932,2309,East,Electronics,4312.84,8,1420.7,16-12-2025
4933,1056,North,Furniture,3830.41,5,-33.95,23-04-2024
4934,4805,South,Office Supplies,1159.66,4,1037.69,07-07-2024
4935,4374,North,Office Supplies,2470.58,9,3.85,18-08-2025
4936,4234,North,Office Supplies,2313.88,2,1158.09,02-10-2024
4937,1018,North,Office Supplies,3651.84,3,-33.99,03-09-2025
4938,4441,East,Electronics,2067.39,8,353.73,28-10-2024
4939,3311,North,Furniture,261.38,4,1120.66,10-12-2025
4940,3841,West,Electronics,1441.31,9,582.33,29-06-2025
4941,1112,North,Furniture,2384.36,9,1300.57,13-08-2025
4942,4559,North,Office Supplies,4875.01,9,482.95,04-10-2025
4943,4398,West,Electronics,4417.68,1,1491.43,06-08-2025
4944,1541,West,Office Supplies,988.89,6,-168.25,12-10-2025
4945,3694,South,Furniture,3644.05,6,983.31,16-11-2025
4946,1578,North,Office Supplies,4690.44,8,1357.01,24-04-2025
4947,2088,East,Electronics,143.08,7,711.18,01-03-2025
4948,4363,North,Electronics,3632.63,7,1480.47,17-01-2024
4949,1024,North,Furniture,2350.73,2,1003.64,16-02-2024
4950,2572,West,Furniture,3433.16,4,530.19,30-01-2024
4951,3048,South,Electronics,3067.39,1,676.14,26-01-2025
4952,3958,North,Electronics,4924.86,7,1291.7,09-02-2024
4953,2572,East,Electronics,1515.2,4,1427.89,11-12-2025
4954,1140,North,Electronics,3952.1,9,745.01,29-10-2025
4955,2767,East,Furniture,1249.74,6,322.16,10-10-2024
4956,1647,West,Electronics,2234.48,6,206.85,28-02-2024
4957,4972,South,Furniture,4879.37,9,610.98,25-11-2024
4958,3235,North,Electronics,3854.07,8,303.78,26-12-2025
4959,4199,South,Electronics,1647.52,6,515.42,19-09-2024
4960,1200,North,Office Supplies,3134.91,6,1218.59,19-11-2024
4961,4198,East,Office Supplies,343.49,6,602.38,24-01-2024
4962,1256,South,Electronics,1405.34,4,889.49,19-12-2024
4963,4747,North,Furniture,3620.11,5,-46.82,23-02-2024
4964,1546,West,Electronics,2893.46,3,1095.62,14-11-2025
4965,3241,East,Office Supplies,2401.4,9,620.94,31-10-2024
4966,3750,South,Electronics,3485.29,2,413.6,14-11-2024
4967,4175,North,Office Supplies,2052.45,7,838.68,21-12-2025
4968,4606,South,Electronics,228.17,1,-26.62,14-02-2024
4969,4336,North,Electronics,2261.03,7,503.8,27-12-2024
4970,1801,East,Furniture,4520.43,2,1178.65,05-04-2025
4971,1941,West,Office Supplies,4297.41,5,245.51,07-01-2024
4972,4455,East,Office Supplies,2104.09,1,1353.96,15-09-2024
4973,4331,South,Office Supplies,208.89,5,826.19,28-03-2024
4974,1413,South,Furniture,3217.91,4,719.33,07-07-2024
4975,3014,North,Electronics,3731.85,1,479.27,30-03-2025
4976,2381,East,Furniture,1541.79,1,1061.4,25-06-2025
4977,2098,North,Electronics,2435.65,7,759.6,31-05-2025
4978,4426,East,Furniture,4960.1,3,1154.12,25-12-2024
4979,4655,South,Furniture,2924.08,9,363.85,03-01-2025
4980,4842,North,Office Supplies,1820.27,9,993.42,18-07-2024
4981,1909,North,Furniture,3174.7,9,1403.85,07-01-2024
4982,1187,East,Electronics,982.11,1,275.86,09-11-2025
4983,4756,West,Furniture,1076.34,4,1467.7,20-01-2025
4984,3015,East,Furniture,4632.13,1,497.9,13-11-2025
4985,2313,West,Electronics,1272.08,1,-134.5,30-01-2025
4986,3092,East,Office Supplies,1622.87,9,408.09,23-06-2025
4987,4644,South,Electronics,2764.51,5,54.39,11-09-2025
4988,3130,North,Electronics,4508.49,1,317.29,26-05-2024
4989,2146,East,Electronics,3929.1,3,-36.85,10-10-2024
4990,1357,South,Furniture,314.54,7,102.95,08-04-2024
4991,2551,East,Furniture,3495.85,2,15.39,10-08-2025
4992,2089,North,Electronics,2569.9,4,-126.09,26-08-2025
4993,3983,East,Electronics,2430.21,2,303.52,21-05-2025
4994,2680,West,Office Supplies,3488.64,9,1399.63,18-04-2025
4995,3422,North,Furniture,1061.54,9,1413.97,10-12-2025
4996,1161,West,Furniture,4909.29,7,1239.3,26-05-2024
4997,4817,South,Furniture,3262,7,-179.36,29-07-2025
4998,4451,South,Furniture,1891.72,2,-152.19,17-05-2025
4999,4727,East,Electronics,3040.99,8,-182.39,19-02-2024
5000,4429,West,Electronics,1160.71,1,423.29,05-06-2025
5001,4259,West,Office Supplies,3205.83,8,1466.44,12-08-2024
5002,3369,North,Furniture,238.26,5,1324.62,22-03-2024
5003,1449,West,Furniture,1771.79,4,225.91,30-06-2024
5004,2497,West,Electronics,3762.83,2,497.33,05-06-2025
5005,2036,North,Office Supplies,4059.09,3,1201.53,25-12-2024
5006,3231,North,Electronics,1339.31,2,1089.59,22-08-2024
5007,3158,West,Furniture,2743.11,4,25.45,21-11-2024
5008,2950,East,Furniture,2689.62,3,-16.78,11-04-2025
5009,3555,North,Office Supplies,2165.13,5,724.32,22-03-2025
5010,2313,North,Electronics,1219.32,7,-26.41,29-06-2025
5011,3342,West,Furniture,3545.82,9,1202.53,12-02-2024
5012,4522,West,Furniture,1336.57,5,230.66,16-01-2025
5013,3951,North,Office Supplies,4564.03,8,120.16,12-05-2024
5014,2238,West,Furniture,2689.66,2,115.64,06-02-2025
5015,1973,North,Furniture,4365.34,6,-123.11,16-09-2025
5016,1631,East,Electronics,1524.64,8,891.12,04-01-2025
5017,4965,East,Office Supplies,4054.69,9,79.64,23-02-2024
5018,2590,North,Office Supplies,656.95,4,196.67,15-10-2025
5019,2050,North,Office Supplies,3857.47,4,1077.22,14-07-2025
5020,4701,South,Electronics,1996.03,7,-102.28,07-06-2024
5021,3780,South,Office Supplies,2402.95,4,144.67,17-05-2024
5022,4302,West,Furniture,917.36,5,53.89,16-06-2025
5023,2588,West,Office Supplies,191.28,2,-191.76,10-09-2024
5024,4878,North,Furniture,3364.37,2,716.88,28-10-2024
5025,3368,North,Office Supplies,2979.82,5,123.06,15-12-2025
5026,3960,South,Office Supplies,3149.9,2,875.94,10-09-2025
5027,4304,South,Electronics,1349.51,6,653.03,14-03-2024
5028,2693,North,Office Supplies,1272.46,6,935.39,15-06-2025
5029,1436,East,Office Supplies,4168.45,8,1468.66,03-10-2024
5030,3828,East,Electronics,3830.14,1,173.79,24-02-2025
5031,2556,West,Furniture,1750.27,7,931.99,26-02-2024
5032,4474,North,Office Supplies,3225.25,7,1217.14,22-07-2025
5033,2076,North,Office Supplies,4157.94,9,1427.56,09-03-2024
5034,4858,West,Furniture,4455.26,4,857.97,16-07-2024
5035,4384,South,Electronics,128.45,7,22.42,31-05-2024
5036,2304,South,Office Supplies,4085.97,6,-108.46,20-12-2025
5037,3773,East,Electronics,1816.92,4,273.47,06-07-2024
5038,3078,North,Furniture,3620.05,8,1377.87,24-10-2025
5039,3384,South,Furniture,1919.87,3,712.78,16-02-2024
5040,1182,East,Electronics,3070.62,8,784.82,14-05-2025
5041,4094,East,Furniture,3269.23,5,838.02,20-12-2025
5042,3591,East,Furniture,2084.46,4,364.77,30-08-2024
5043,2469,South,Office Supplies,2612.65,3,108.7,28-06-2024
5044,4145,South,Electronics,3658.94,7,1422.21,20-05-2024
5045,4081,North,Office Supplies,2433.9,7,1084.15,13-05-2025
5046,4555,North,Electronics,168.5,6,668.79,08-01-2024
5047,2479,East,Office Supplies,163.23,3,440.4,11-04-2024
5048,2589,East,Furniture,3340.42,9,620.71,08-06-2024
5049,2587,South,Electronics,4251.46,2,-142.77,14-04-2025
5050,1659,South,Electronics,3947.84,3,220.74,18-10-2025
5051,1159,North,Electronics,1620.96,1,226.2,05-01-2024
5052,4953,North,Electronics,2408.53,7,557.09,13-01-2025
5053,4085,West,Furniture,1247.39,2,201.66,15-01-2025
5054,4249,North,Furniture,4946.83,8,115.28,28-08-2025
5055,3459,South,Furniture,1376.48,9,1101.4,29-12-2025
5056,4949,East,Office Supplies,2139.68,2,1318.96,14-11-2025
5057,2011,West,Furniture,3437.53,6,-85.86,11-10-2025
5058,1052,North,Office Supplies,4392.49,1,156.41,30-10-2024
5059,3455,North,Office Supplies,352.23,8,1115.27,04-06-2024
5060,3894,South,Furniture,1575,5,1186.92,26-10-2024
5061,2045,West,Furniture,2888.03,9,650.27,01-11-2025
5062,2053,North,Furniture,3129.73,3,981.3,28-09-2024
5063,3750,East,Office Supplies,443.13,2,-68.08,02-05-2024
5064,3307,South,Electronics,3353.99,7,1244.2,25-05-2025
5065,2228,West,Furniture,2687.52,7,1215.64,05-10-2024
5066,4130,North,Office Supplies,4155.37,5,978.78,01-01-2025
5067,2494,North,Office Supplies,1188.73,7,1357.76,16-06-2025
5068,3823,West,Furniture,1055.63,6,-119.02,20-12-2025
5069,2489,South,Office Supplies,3987.35,9,192.64,21-09-2025
5070,2035,West,Furniture,3548.96,3,416.33,02-05-2024
5071,4702,West,Office Supplies,3979.2,4,69.6,13-12-2025
5072,2950,South,Electronics,3931.48,9,1185.21,20-01-2025
5073,4361,North,Office Supplies,609.6,8,1087.23,31-01-2025
5074,1849,East,Furniture,1465.06,6,1114.53,27-10-2024
5075,4831,South,Electronics,1374.42,3,295.2,28-01-2025
5076,1353,East,Furniture,4679.48,9,1096.57,25-08-2025
5077,4710,North,Office Supplies,2488.59,9,9.2,15-08-2025
5078,2098,West,Electronics,644.18,6,-18.44,03-08-2024
5079,3920,East,Electronics,1518.93,2,792.9,01-01-2024
5080,2739,North,Office Supplies,4372.32,7,-117.26,23-05-2024
5081,4632,North,Electronics,4250.63,9,1395.71,06-09-2024
5082,4662,West,Electronics,4511.66,9,359.04,19-06-2024
5083,2464,West,Electronics,2003.79,3,610.96,13-05-2024
5084,1990,North,Furniture,3242.57,2,1182.49,16-03-2024
5085,2264,North,Furniture,1463.05,5,480.09,24-04-2025
5086,4065,East,Electronics,986.04,7,532.1,15-09-2025
5087,2884,North,Office Supplies,207.32,3,391.5,23-09-2024
5088,4225,North,Office Supplies,1194.86,4,397.93,10-04-2025
5089,2809,East,Furniture,3061.43,2,595.52,25-03-2025
5090,4167,South,Office Supplies,4530.63,2,1408.08,05-04-2024
5091,4797,East,Electronics,753.76,7,1391.23,02-10-2024
5092,3341,East,Office Supplies,4598.26,2,726.77,03-07-2025
5093,3256,West,Furniture,1792.39,1,575.13,07-11-2024
5094,4414,East,Furniture,2191.46,4,1173.87,12-12-2024
5095,2111,North,Electronics,1888.39,6,957.58,23-09-2024
5096,1817,North,Furniture,2102.18,4,1298.66,30-09-2024
5097,2799,North,Furniture,1370.05,1,1042.04,15-08-2025
5098,2960,South,Furniture,3523.16,1,1418.99,07-04-2024
5099,3437,North,Office Supplies,3815.1,9,1306.62,10-07-2025
5100,3372,South,Furniture,4133.25,1,1253.92,27-10-2025
5101,3987,North,Office Supplies,1772.32,7,465.63,10-11-2024
5102,1888,East,Furniture,3846.67,7,456.56,13-05-2024
5103,2855,West,Furniture,3224.61,1,1060.04,08-07-2025
5104,2180,North,Office Supplies,4793.79,1,-57.63,03-04-2024
5105,1667,South,Office Supplies,2181.45,6,347.76,28-06-2024
